YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Hsig,TP,Avg_Wv_Dir,Avg_Wv_Dir_N,M_Decl
2016,9,26,23,55,0,0.49,12.50,159.00,136.34,-22.66
2016,9,27,0,25,0,0.40,13.30,150.00,127.34,-22.66
2016,9,27,0,55,0,0.43,12.50,162.00,139.34,-22.66
2016,9,27,1,25,0,0.40,12.50,169.00,146.34,-22.66
2016,9,27,1,55,0,0.42,12.50,169.00,146.34,-22.66
2016,9,27,2,25,0,0.43,12.50,162.00,139.34,-22.66
2016,9,27,2,55,0,0.40,13.30,165.00,142.34,-22.66
2016,9,27,3,25,0,0.42,10.00,157.00,134.34,-22.66
2016,9,27,3,55,0,0.36,12.50,166.00,143.34,-22.66
2016,9,27,4,25,0,0.37,11.80,174.00,151.34,-22.66
2016,9,27,4,55,0,0.38,10.00,169.00,146.34,-22.66
2016,9,27,5,25,0,0.39,12.50,171.00,148.34,-22.66
2016,9,27,5,55,0,0.43,12.50,168.00,145.34,-22.66
2016,9,27,6,55,0,0.40,12.50,174.00,151.34,-22.66
2016,9,27,7,25,0,0.42,12.50,175.00,152.34,-22.66
2016,9,27,7,55,0,0.45,11.10,178.00,155.34,-22.66
2016,9,27,8,25,0,0.46,12.50,174.00,151.34,-22.66
2016,9,27,8,55,0,0.42,12.50,175.00,152.34,-22.66
2016,9,27,9,25,0,0.47,12.50,173.00,150.34,-22.66
2016,9,27,9,55,0,0.52,12.50,167.00,144.34,-22.66
2016,9,27,10,25,0,0.50,10.00,154.00,131.34,-22.66
2016,9,27,10,55,0,0.49,10.00,154.00,131.34,-22.66
2016,9,27,11,25,0,0.56,12.50,144.00,121.34,-22.66
2016,9,27,11,55,0,0.56,9.50,150.00,127.34,-22.66
2016,9,27,12,25,0,0.48,10.00,154.00,131.34,-22.66
2016,9,27,12,55,0,0.50,10.50,161.00,138.34,-22.66
2016,9,27,13,25,0,0.39,10.50,167.00,144.34,-22.66
2016,9,27,13,55,0,0.38,10.50,177.00,154.34,-22.66
2016,9,27,14,25,0,0.40,10.00,165.00,142.34,-22.66
2016,9,27,14,55,0,0.36,12.50,159.00,136.34,-22.66
2016,9,27,15,25,0,0.38,11.80,158.00,135.34,-22.66
2016,9,27,15,55,0,0.35,11.80,149.00,126.34,-22.66
2016,9,27,16,25,0,0.35,10.00,147.00,124.34,-22.66
2016,9,27,16,55,0,0.34,13.30,150.00,127.34,-22.66
2016,9,27,17,25,0,0.35,10.50,156.00,133.34,-22.66
2016,9,27,17,55,0,0.36,10.00,158.00,135.34,-22.66
2016,9,27,18,25,0,0.43,13.30,164.00,141.34,-22.66
2016,9,27,18,55,0,0.47,12.50,163.00,140.34,-22.66
2016,9,27,19,55,0,0.47,11.80,171.00,148.34,-22.66
2016,9,27,20,55,0,0.53,9.50,162.00,139.34,-22.66
2016,9,27,21,25,0,0.60,9.50,162.00,139.34,-22.66
2016,9,27,21,55,0,0.59,10.00,153.00,130.34,-22.66
2016,9,27,22,25,0,0.52,10.50,157.00,134.34,-22.66
2016,9,27,22,55,0,0.52,11.10,168.00,145.34,-22.66
2016,9,27,23,25,0,0.53,12.50,168.00,145.34,-22.66
2016,9,27,23,55,0,0.52,12.50,169.00,146.34,-22.66
2016,9,28,0,25,0,0.60,12.50,147.00,124.34,-22.66
2016,9,28,0,55,0,0.50,12.50,155.00,132.34,-22.66
2016,9,28,1,25,0,0.49,12.50,165.00,142.34,-22.66
2016,9,28,1,55,0,0.46,11.80,165.00,142.34,-22.66
2016,9,28,2,25,0,0.43,12.50,176.00,153.34,-22.66
2016,9,28,2,55,0,0.47,11.10,155.00,132.34,-22.66
2016,9,28,3,25,0,0.41,11.80,155.00,132.34,-22.66
2016,9,28,3,55,0,0.37,12.50,171.00,148.34,-22.66
2016,9,28,4,25,0,0.43,12.50,179.00,156.34,-22.66
2016,9,28,4,55,0,0.43,11.10,164.00,141.34,-22.66
2016,9,28,5,25,0,0.41,12.50,172.00,149.34,-22.66
2016,9,28,5,55,0,0.41,11.80,176.00,153.34,-22.66
2016,9,28,6,25,0,0.44,11.10,172.00,149.34,-22.66
2016,9,28,6,55,0,0.51,11.10,170.00,147.34,-22.66
2016,9,28,7,25,0,0.50,11.80,168.00,145.34,-22.66
2016,9,28,7,55,0,0.53,11.80,166.00,143.34,-22.66
2016,9,28,8,25,0,0.47,11.10,175.00,152.34,-22.66
2016,9,28,8,55,0,0.53,10.50,174.00,151.34,-22.66
2016,9,28,9,25,0,0.54,10.00,170.00,147.34,-22.66
2016,9,28,9,55,0,0.51,10.50,170.00,147.34,-22.66
2016,9,28,10,25,0,0.55,10.50,155.00,132.34,-22.66
2016,9,28,10,55,0,0.51,10.50,154.00,131.34,-22.66
2016,9,28,11,25,0,0.58,10.00,148.00,125.34,-22.66
2016,9,28,11,55,0,0.50,11.10,149.00,126.34,-22.66
2016,9,28,12,25,0,0.60,10.00,155.00,132.34,-22.66
2016,9,28,12,55,0,0.59,7.10,146.00,123.34,-22.66
2016,9,28,13,25,0,0.60,6.90,156.00,133.34,-22.66
2016,9,28,13,55,0,0.52,10.50,170.00,147.34,-22.66
2016,9,28,14,25,0,0.46,11.80,175.00,152.34,-22.66
2016,9,28,14,55,0,0.48,10.50,148.00,125.34,-22.66
2016,9,28,15,25,0,0.54,9.50,158.00,135.34,-22.66
2016,9,28,15,55,0,0.49,10.50,197.00,174.34,-22.66
2016,9,28,16,25,0,0.48,11.10,138.00,115.34,-22.66
2016,9,28,16,55,0,0.43,11.80,151.00,128.34,-22.66
2016,9,28,17,25,0,0.47,11.10,160.00,137.34,-22.66
2016,9,28,17,55,0,0.54,10.00,156.00,133.34,-22.66
2016,9,28,18,25,0,0.54,10.50,161.00,138.34,-22.66
2016,9,28,18,55,0,0.59,10.50,161.00,138.34,-22.66
2016,9,28,19,25,0,0.58,10.00,164.00,141.34,-22.66
2016,9,28,19,55,0,0.61,11.10,164.00,141.34,-22.66
2016,9,28,20,25,0,0.56,10.50,166.00,143.34,-22.66
2016,9,28,20,55,0,0.65,10.00,160.00,137.34,-22.66
2016,9,28,21,25,0,0.68,10.50,164.00,141.34,-22.66
2016,9,28,21,55,0,0.60,10.50,157.00,134.34,-22.66
2016,9,28,22,25,0,0.56,11.10,158.00,135.34,-22.66
2016,9,28,22,55,0,0.55,10.50,153.00,130.34,-22.66
2016,9,28,23,25,0,0.55,10.00,150.00,127.34,-22.66
2016,9,28,23,55,0,0.54,10.00,154.00,131.34,-22.66
2016,9,29,0,25,0,0.56,11.10,162.00,139.34,-22.66
2016,9,29,0,55,0,0.58,9.50,152.00,129.34,-22.66
2016,9,29,1,25,0,0.60,10.50,149.00,126.34,-22.66
2016,9,29,1,55,0,0.54,8.70,156.00,133.34,-22.66
2016,9,29,2,25,0,0.45,10.00,177.00,154.34,-22.66
2016,9,29,2,55,0,0.49,10.00,146.00,123.34,-22.66
2016,9,29,3,25,0,0.51,10.50,145.00,122.34,-22.66
2016,9,29,3,55,0,0.51,9.50,164.00,141.34,-22.66
2016,9,29,4,25,0,0.51,10.50,172.00,149.34,-22.66
2016,9,29,4,55,0,0.45,11.80,157.00,134.34,-22.66
2016,9,29,5,25,0,0.47,10.50,160.00,137.34,-22.66
2016,9,29,5,55,0,0.50,10.50,162.00,139.34,-22.66
2016,9,29,6,25,0,0.51,10.50,165.00,142.34,-22.66
2016,9,29,6,55,0,0.50,10.50,170.00,147.34,-22.66
2016,9,29,7,25,0,0.54,10.50,164.00,141.34,-22.66
2016,9,29,7,55,0,0.53,10.00,165.00,142.34,-22.66
2016,9,29,8,25,0,0.55,10.00,167.00,144.34,-22.66
2016,9,29,8,55,0,0.47,10.50,161.00,138.34,-22.66
2016,9,29,9,25,0,0.54,10.50,161.00,138.34,-22.66
2016,9,29,9,55,0,0.53,10.50,156.00,133.34,-22.66
2016,9,29,10,25,0,0.58,11.10,154.00,131.34,-22.66
2016,9,29,10,55,0,0.50,10.00,152.00,129.34,-22.66
2016,9,29,11,25,0,0.56,10.50,153.00,130.34,-22.66
2016,9,29,11,55,0,0.52,10.50,150.00,127.34,-22.66
2016,9,29,12,25,0,0.52,11.10,150.00,127.34,-22.66
2016,9,29,12,55,0,0.60,10.50,155.00,132.34,-22.66
2016,9,29,13,25,0,0.51,10.00,144.00,121.34,-22.66
2016,9,29,13,55,0,0.64,10.50,152.00,129.34,-22.66
2016,9,29,14,25,0,0.65,10.00,157.00,134.34,-22.66
2016,9,29,14,55,0,0.58,10.00,174.00,151.34,-22.66
2016,9,29,15,25,0,0.56,9.50,148.00,125.34,-22.66
2016,9,29,15,55,0,0.55,10.50,165.00,142.34,-22.66
2016,9,29,16,25,0,0.57,9.50,167.00,144.34,-22.66
2016,9,29,16,55,0,0.49,8.70,140.00,117.34,-22.66
2016,9,29,17,25,0,0.53,10.00,145.00,122.34,-22.66
2016,9,29,17,55,0,0.49,10.00,151.00,128.34,-22.66
2016,9,29,18,25,0,0.50,10.50,151.00,128.34,-22.66
2016,9,29,18,55,0,0.56,10.50,158.00,135.34,-22.66
2016,9,29,19,25,0,0.52,10.50,153.00,130.34,-22.66
2016,9,29,19,55,0,0.66,10.50,159.00,136.34,-22.66
2016,9,29,20,25,0,0.60,9.10,157.00,134.34,-22.66
2016,9,29,20,55,0,0.60,10.50,159.00,136.34,-22.66
2016,9,29,21,25,0,0.64,10.50,157.00,134.34,-22.66
2016,9,29,21,55,0,0.63,9.50,158.00,135.34,-22.66
2016,9,29,22,25,0,0.60,9.50,160.00,137.34,-22.66
2016,9,29,22,55,0,0.58,9.50,155.00,132.34,-22.66
2016,9,29,23,25,0,0.57,10.50,154.00,131.34,-22.66
2016,9,29,23,55,0,0.54,9.50,157.00,134.34,-22.66
2016,9,30,0,25,0,0.56,10.00,157.00,134.34,-22.66
2016,9,30,0,55,0,0.58,10.00,159.00,136.34,-22.66
2016,9,30,1,25,0,0.58,10.00,147.00,124.34,-22.66
2016,9,30,1,55,0,0.61,10.00,146.00,123.34,-22.66
2016,9,30,2,25,0,0.59,10.50,158.00,135.34,-22.66
2016,9,30,2,55,0,0.53,10.00,174.00,151.34,-22.66
2016,9,30,3,25,0,0.57,9.10,156.00,133.34,-22.66
2016,9,30,3,55,0,0.55,10.00,153.00,130.34,-22.66
2016,9,30,4,25,0,0.48,9.50,165.00,142.34,-22.66
2016,9,30,4,55,0,0.48,10.00,140.00,117.34,-22.66
2016,9,30,5,25,0,0.47,10.00,144.00,121.34,-22.66
2016,9,30,5,55,0,0.46,10.00,153.00,130.34,-22.66
2016,9,30,6,25,0,0.49,10.00,159.00,136.34,-22.66
2016,9,30,6,55,0,0.44,10.00,162.00,139.34,-22.66
2016,9,30,7,25,0,0.47,10.00,162.00,139.34,-22.66
2016,9,30,7,55,0,0.45,10.00,163.00,140.34,-22.66
2016,9,30,8,25,0,0.47,10.00,162.00,139.34,-22.66
2016,9,30,8,55,0,0.51,9.50,169.00,146.34,-22.66
2016,9,30,9,25,0,0.54,10.00,159.00,136.34,-22.66
2016,9,30,9,55,0,0.49,10.00,163.00,140.34,-22.66
2016,9,30,10,25,0,0.55,10.00,161.00,138.34,-22.66
2016,9,30,10,55,0,0.52,9.10,157.00,134.34,-22.66
2016,9,30,11,25,0,0.54,10.00,157.00,134.34,-22.66
2016,9,30,11,55,0,0.59,9.50,159.00,136.34,-22.66
2016,9,30,12,25,0,0.58,10.00,158.00,135.34,-22.66
2016,9,30,12,55,0,0.57,10.00,161.00,138.34,-22.66
2016,9,30,13,25,0,0.63,10.00,160.00,137.34,-22.66
2016,9,30,13,55,0,0.68,9.10,153.00,130.34,-22.66
2016,9,30,14,25,0,0.73,9.50,154.00,131.34,-22.66
2016,9,30,14,55,0,0.76,9.50,160.00,137.34,-22.66
2016,9,30,15,25,0,0.63,9.50,164.00,141.34,-22.66
2016,9,30,15,55,0,0.69,9.50,159.00,136.34,-22.66
2016,9,30,16,25,0,0.66,10.00,152.00,129.34,-22.66
2016,9,30,16,55,0,0.56,9.50,163.00,140.34,-22.66
2016,9,30,17,25,0,0.66,9.50,159.00,136.34,-22.66
2016,9,30,17,55,0,0.57,9.10,145.00,122.34,-22.66
2016,9,30,18,55,0,0.59,6.90,153.00,130.34,-22.66
2016,9,30,19,25,0,0.64,6.70,168.00,145.34,-22.66
2016,9,30,19,55,0,0.60,9.10,171.00,148.34,-22.66
2016,9,30,20,25,0,0.66,10.00,170.00,147.34,-22.66
2016,9,30,20,55,0,0.70,9.50,168.00,145.34,-22.66
2016,9,30,21,25,0,0.78,5.90,164.00,141.34,-22.66
2016,9,30,21,55,0,0.74,9.10,174.00,151.34,-22.66
2016,9,30,22,25,0,0.77,9.10,161.00,138.34,-22.66
2016,9,30,22,55,0,0.77,9.10,164.00,141.34,-22.66
2016,9,30,23,25,0,0.71,9.50,159.00,136.34,-22.66
2016,9,30,23,55,0,0.76,9.50,153.00,130.34,-22.66
2016,10,1,0,25,0,0.74,9.10,157.00,134.33,-22.67
2016,10,1,0,55,0,0.78,9.50,159.00,136.33,-22.67
2016,10,1,1,25,0,0.81,9.10,155.00,132.33,-22.67
2016,10,1,1,55,0,0.90,8.70,146.00,123.33,-22.67
2016,10,1,2,25,0,1.00,9.50,146.00,123.33,-22.67
2016,10,1,2,55,0,0.92,9.10,159.00,136.33,-22.67
2016,10,1,3,25,0,0.94,8.70,167.00,144.33,-22.67
2016,10,1,3,55,0,1.05,9.50,148.00,125.33,-22.67
2016,10,1,4,25,0,1.01,10.00,157.00,134.33,-22.67
2016,10,1,4,55,0,0.80,8.70,155.00,132.33,-22.67
2016,10,1,5,25,0,0.79,9.50,144.00,121.33,-22.67
2016,10,1,5,55,0,0.79,9.10,147.00,124.33,-22.67
2016,10,1,6,25,0,0.69,10.50,158.00,135.33,-22.67
2016,10,1,6,55,0,0.77,9.10,164.00,141.33,-22.67
2016,10,1,7,25,0,0.81,10.00,165.00,142.33,-22.67
2016,10,1,7,55,0,0.78,9.50,164.00,141.33,-22.67
2016,10,1,8,25,0,0.79,10.50,169.00,146.33,-22.67
2016,10,1,8,55,0,0.86,10.00,167.00,144.33,-22.67
2016,10,1,9,25,0,0.83,8.70,167.00,144.33,-22.67
2016,10,1,9,55,0,0.87,12.50,163.00,140.33,-22.67
2016,10,1,10,25,0,0.77,8.70,164.00,141.33,-22.67
2016,10,1,10,55,0,0.76,13.30,163.00,140.33,-22.67
2016,10,1,11,25,0,0.67,12.50,163.00,140.33,-22.67
2016,10,1,11,55,0,0.64,12.50,162.00,139.33,-22.67
2016,10,1,12,25,0,0.65,10.50,156.00,133.33,-22.67
2016,10,1,12,55,0,0.71,13.30,152.00,129.33,-22.67
2016,10,1,13,25,0,0.63,9.10,149.00,126.33,-22.67
2016,10,1,13,55,0,0.67,10.00,152.00,129.33,-22.67
2016,10,1,14,25,0,0.71,6.30,147.00,124.33,-22.67
2016,10,1,14,55,0,0.73,11.10,149.00,126.33,-22.67
2016,10,1,15,25,0,0.70,9.50,157.00,134.33,-22.67
2016,10,1,15,55,0,0.68,10.00,166.00,143.33,-22.67
2016,10,1,16,25,0,0.76,10.00,157.00,134.33,-22.67
2016,10,1,16,55,0,0.65,9.50,173.00,150.33,-22.67
2016,10,1,17,25,0,0.73,10.00,146.00,123.33,-22.67
2016,10,1,17,55,0,0.65,11.10,150.00,127.33,-22.67
2016,10,1,18,25,0,0.59,8.30,157.00,134.33,-22.67
2016,10,1,18,55,0,0.58,8.70,165.00,142.33,-22.67
2016,10,1,19,25,0,0.67,9.10,155.00,132.33,-22.67
2016,10,1,19,55,0,0.71,9.10,167.00,144.33,-22.67
2016,10,1,20,25,0,0.63,9.50,166.00,143.33,-22.67
2016,10,1,20,55,0,0.65,10.00,165.00,142.33,-22.67
2016,10,1,21,25,0,0.65,8.70,161.00,138.33,-22.67
2016,10,1,21,55,0,0.64,10.00,162.00,139.33,-22.67
2016,10,1,22,25,0,0.68,12.50,162.00,139.33,-22.67
2016,10,1,22,55,0,0.67,9.50,164.00,141.33,-22.67
2016,10,1,23,25,0,0.66,9.50,163.00,140.33,-22.67
2016,10,1,23,55,0,0.66,12.50,160.00,137.33,-22.67
2016,10,2,0,25,0,0.57,11.80,157.00,134.33,-22.67
2016,10,2,0,55,0,0.60,9.50,153.00,130.33,-22.67
2016,10,2,1,25,0,0.56,9.10,161.00,138.33,-22.67
2016,10,2,1,55,0,0.64,9.50,162.00,139.33,-22.67
2016,10,2,2,25,0,0.64,7.40,152.00,129.33,-22.67
2016,10,2,2,55,0,0.74,10.00,153.00,130.33,-22.67
2016,10,2,3,25,0,0.69,6.50,162.00,139.33,-22.67
2016,10,2,3,55,0,0.73,5.60,159.00,136.33,-22.67
2016,10,2,4,25,0,0.83,5.70,152.00,129.33,-22.67
2016,10,2,4,55,0,0.86,5.90,157.00,134.33,-22.67
2016,10,2,5,25,0,0.74,6.10,165.00,142.33,-22.67
2016,10,2,5,55,0,0.75,6.30,159.00,136.33,-22.67
2016,10,2,6,25,0,0.60,6.50,161.00,138.33,-22.67
2016,10,2,6,55,0,0.58,10.00,165.00,142.33,-22.67
2016,10,2,7,25,0,0.77,6.10,162.00,139.33,-22.67
2016,10,2,7,55,0,0.73,6.70,169.00,146.33,-22.67
2016,10,2,8,25,0,0.70,6.10,174.00,151.33,-22.67
2016,10,2,8,55,0,0.61,11.10,175.00,152.33,-22.67
2016,10,2,9,25,0,0.71,10.00,173.00,150.33,-22.67
2016,10,2,9,55,0,0.78,9.10,174.00,151.33,-22.67
2016,10,2,10,25,0,0.74,6.10,176.00,153.33,-22.67
2016,10,2,10,55,0,0.76,9.50,174.00,151.33,-22.67
2016,10,2,11,25,0,0.69,11.10,167.00,144.33,-22.67
2016,10,2,11,55,0,0.62,6.10,167.00,144.33,-22.67
2016,10,2,12,25,0,0.67,6.90,161.00,138.33,-22.67
2016,10,2,12,55,0,0.65,9.50,160.00,137.33,-22.67
2016,10,2,13,25,0,0.63,6.10,159.00,136.33,-22.67
2016,10,2,13,55,0,0.63,10.00,161.00,138.33,-22.67
2016,10,2,14,25,0,0.65,5.70,159.00,136.33,-22.67
2016,10,2,14,55,0,0.77,6.30,153.00,130.33,-22.67
2016,10,2,15,25,0,0.77,5.60,150.00,127.33,-22.67
2016,10,2,15,55,0,0.81,5.40,149.00,126.33,-22.67
2016,10,2,16,25,0,0.75,6.30,158.00,135.33,-22.67
2016,10,2,16,55,0,0.80,6.70,152.00,129.33,-22.67
2016,10,2,17,25,0,0.67,9.50,156.00,133.33,-22.67
2016,10,2,17,55,0,0.58,6.30,177.00,154.33,-22.67
2016,10,2,18,25,0,0.56,6.30,167.00,144.33,-22.67
2016,10,2,18,55,0,0.67,9.50,157.00,134.33,-22.67
2016,10,2,19,25,0,0.66,12.50,160.00,137.33,-22.67
2016,10,2,19,55,0,0.63,12.50,166.00,143.33,-22.67
2016,10,2,20,25,0,0.72,11.80,167.00,144.33,-22.67
2016,10,2,20,55,0,0.65,6.50,175.00,152.33,-22.67
2016,10,2,21,25,0,0.74,11.10,176.00,153.33,-22.67
2016,10,2,21,55,0,0.77,12.50,172.00,149.33,-22.67
2016,10,2,22,25,0,0.80,12.50,174.00,151.33,-22.67
2016,10,2,22,55,0,0.84,11.80,168.00,145.33,-22.67
2016,10,2,23,25,0,0.77,11.10,167.00,144.33,-22.67
2016,10,2,23,55,0,0.79,11.80,172.00,149.33,-22.67
2016,10,3,0,25,0,0.79,12.50,168.00,145.33,-22.67
2016,10,3,0,55,0,0.72,11.80,161.00,138.33,-22.67
2016,10,3,1,25,0,0.76,12.50,159.00,136.33,-22.67
2016,10,3,1,55,0,0.82,11.80,150.00,127.33,-22.67
2016,10,3,2,25,0,0.80,12.50,155.00,132.33,-22.67
2016,10,3,2,55,0,0.81,11.80,159.00,136.33,-22.67
2016,10,3,3,25,0,0.85,11.80,151.00,128.33,-22.67
2016,10,3,3,55,0,0.89,11.80,156.00,133.33,-22.67
2016,10,3,4,25,0,0.87,10.50,157.00,134.33,-22.67
2016,10,3,4,55,0,0.99,11.80,165.00,142.33,-22.67
2016,10,3,5,25,0,1.09,12.50,157.00,134.33,-22.67
2016,10,3,5,55,0,0.96,10.50,162.00,139.33,-22.67
2016,10,3,6,25,0,0.86,12.50,160.00,137.33,-22.67
2016,10,3,6,55,0,0.69,12.50,158.00,135.33,-22.67
2016,10,3,7,25,0,0.69,11.80,151.00,128.33,-22.67
2016,10,3,7,55,0,0.89,12.50,163.00,140.33,-22.67
2016,10,3,8,25,0,0.74,11.80,171.00,148.33,-22.67
2016,10,3,8,55,0,0.75,11.80,175.00,152.33,-22.67
2016,10,3,9,25,0,0.73,12.50,171.00,148.33,-22.67
2016,10,3,9,55,0,0.80,11.80,173.00,150.33,-22.67
2016,10,3,10,25,0,0.84,11.80,174.00,151.33,-22.67
2016,10,3,10,55,0,0.73,11.80,172.00,149.33,-22.67
2016,10,3,11,25,0,0.72,12.50,167.00,144.33,-22.67
2016,10,3,11,55,0,0.73,11.80,159.00,136.33,-22.67
2016,10,3,12,25,0,0.64,11.80,167.00,144.33,-22.67
2016,10,3,12,55,0,0.68,11.80,166.00,143.33,-22.67
2016,10,3,13,25,0,0.64,11.80,163.00,140.33,-22.67
2016,10,3,13,55,0,0.66,12.50,162.00,139.33,-22.67
2016,10,3,14,25,0,0.66,11.80,157.00,134.33,-22.67
2016,10,3,14,55,0,0.68,11.80,159.00,136.33,-22.67
2016,10,3,15,25,0,0.80,11.80,156.00,133.33,-22.67
2016,10,3,15,55,0,0.83,11.10,155.00,132.33,-22.67
2016,10,3,16,55,0,0.94,11.80,158.00,135.33,-22.67
2016,10,3,17,25,0,0.98,10.50,152.00,129.33,-22.67
2016,10,3,17,55,0,0.79,10.50,167.00,144.33,-22.67
2016,10,3,18,25,0,0.74,11.80,160.00,137.33,-22.67
2016,10,3,18,55,0,0.78,11.10,161.00,138.33,-22.67
2016,10,3,19,25,0,0.70,11.10,160.00,137.33,-22.67
2016,10,3,19,55,0,0.71,11.80,158.00,135.33,-22.67
2016,10,3,20,25,0,0.72,11.10,167.00,144.33,-22.67
2016,10,3,20,55,0,0.73,11.10,175.00,152.33,-22.67
2016,10,3,21,25,0,0.76,11.10,177.00,154.33,-22.67
2016,10,3,21,55,0,0.76,11.80,173.00,150.33,-22.67
2016,10,3,22,25,0,0.72,11.10,177.00,154.33,-22.67
2016,10,3,22,55,0,0.69,11.10,170.00,147.33,-22.67
2016,10,3,23,25,0,0.62,11.10,168.00,145.33,-22.67
2016,10,3,23,55,0,0.64,11.10,170.00,147.33,-22.67
2016,10,4,0,25,0,0.62,11.10,167.00,144.33,-22.67
2016,10,4,0,55,0,0.57,11.10,161.00,138.33,-22.67
2016,10,4,1,25,0,0.62,10.00,168.00,145.33,-22.67
2016,10,4,1,55,0,0.62,9.10,161.00,138.33,-22.67
2016,10,4,2,25,0,0.56,11.10,156.00,133.33,-22.67
2016,10,4,2,55,0,0.56,11.10,157.00,134.33,-22.67
2016,10,4,3,25,0,0.68,10.50,154.00,131.33,-22.67
2016,10,4,3,55,0,0.65,10.50,155.00,132.33,-22.67
2016,10,4,4,25,0,0.70,10.50,160.00,137.33,-22.67
2016,10,4,4,55,0,0.75,11.80,163.00,140.33,-22.67
2016,10,4,5,25,0,0.70,9.50,162.00,139.33,-22.67
2016,10,4,5,55,0,0.64,10.50,169.00,146.33,-22.67
2016,10,4,6,25,0,0.67,7.70,165.00,142.33,-22.67
2016,10,4,6,55,0,0.57,10.50,168.00,145.33,-22.67
2016,10,4,7,25,0,0.54,11.10,153.00,130.33,-22.67
2016,10,4,7,55,0,0.53,10.50,156.00,133.33,-22.67
2016,10,4,8,25,0,0.53,10.50,161.00,138.33,-22.67
2016,10,4,8,55,0,0.59,11.10,180.00,157.33,-22.67
2016,10,4,9,25,0,0.59,9.50,172.00,149.33,-22.67
2016,10,4,9,55,0,0.61,10.50,185.00,162.33,-22.67
2016,10,4,10,25,0,0.62,10.00,183.00,160.33,-22.67
2016,10,4,10,55,0,0.54,10.50,184.00,161.33,-22.67
2016,10,4,11,25,0,0.54,10.50,174.00,151.33,-22.67
2016,10,4,11,55,0,0.53,10.50,177.00,154.33,-22.67
2016,10,4,12,25,0,0.50,10.00,167.00,144.33,-22.67
2016,10,4,12,55,0,0.46,10.50,170.00,147.33,-22.67
2016,10,4,13,25,0,0.52,10.50,171.00,148.33,-22.67
2016,10,4,13,55,0,0.55,10.50,175.00,152.33,-22.67
2016,10,4,14,25,0,0.58,10.50,164.00,141.33,-22.67
2016,10,4,14,55,0,0.54,10.00,167.00,144.33,-22.67
2016,10,4,15,25,0,0.56,10.00,167.00,144.33,-22.67
2016,10,4,15,55,0,0.60,9.50,165.00,142.33,-22.67
2016,10,4,16,25,0,0.62,9.50,157.00,134.33,-22.67
2016,10,4,16,55,0,0.58,10.00,156.00,133.33,-22.67
2016,10,4,17,25,0,0.65,10.00,158.00,135.33,-22.67
2016,10,4,17,55,0,0.62,10.00,163.00,140.33,-22.67
2016,10,4,18,25,0,0.61,10.00,170.00,147.33,-22.67
2016,10,4,18,55,0,0.58,10.50,167.00,144.33,-22.67
2016,10,4,19,25,0,0.49,9.50,173.00,150.33,-22.67
2016,10,4,19,55,0,0.48,9.50,162.00,139.33,-22.67
2016,10,4,20,25,0,0.52,10.00,169.00,146.33,-22.67
2016,10,4,20,55,0,0.55,9.50,159.00,136.33,-22.67
2016,10,4,21,25,0,0.53,10.00,166.00,143.33,-22.67
2016,10,4,21,55,0,0.58,8.70,171.00,148.33,-22.67
2016,10,4,22,25,0,0.61,10.00,178.00,155.33,-22.67
2016,10,4,22,55,0,0.63,10.00,175.00,152.33,-22.67
2016,10,4,23,25,0,0.47,10.00,172.00,149.33,-22.67
2016,10,4,23,55,0,0.58,8.70,173.00,150.33,-22.67
2016,10,5,0,25,0,0.60,10.00,159.00,136.33,-22.67
2016,10,5,0,55,0,0.62,9.50,162.00,139.33,-22.67
2016,10,5,1,25,0,0.72,7.10,165.00,142.33,-22.67
2016,10,5,1,55,0,0.80,7.40,162.00,139.33,-22.67
2016,10,5,2,25,0,0.80,6.50,163.00,140.33,-22.67
2016,10,5,2,55,0,0.81,6.70,159.00,136.33,-22.67
2016,10,5,3,25,0,0.88,7.40,162.00,139.33,-22.67
2016,10,5,3,55,0,1.00,6.90,162.00,139.33,-22.67
2016,10,5,4,25,0,0.99,6.90,168.00,145.33,-22.67
2016,10,5,4,55,0,1.35,6.70,153.00,130.33,-22.67
2016,10,5,5,25,0,1.35,7.40,149.00,126.33,-22.67
2016,10,5,5,55,0,1.25,7.10,155.00,132.33,-22.67
2016,10,5,6,25,0,1.20,7.70,160.00,137.33,-22.67
2016,10,5,6,55,0,0.98,7.70,168.00,145.33,-22.67
2016,10,5,7,25,0,0.94,7.40,163.00,140.33,-22.67
2016,10,5,7,55,0,0.71,8.70,179.00,156.33,-22.67
2016,10,5,8,25,0,0.72,7.10,171.00,148.33,-22.67
2016,10,5,8,55,0,0.72,7.10,166.00,143.33,-22.67
2016,10,5,9,25,0,0.69,9.50,187.00,164.33,-22.67
2016,10,5,9,55,0,0.70,7.70,184.00,161.33,-22.67
2016,10,5,10,25,0,0.64,5.90,181.00,158.33,-22.67
2016,10,5,10,55,0,0.64,6.70,189.00,166.33,-22.67
2016,10,5,11,25,0,0.54,7.70,180.00,157.33,-22.67
2016,10,5,11,55,0,0.50,9.50,163.00,140.33,-22.67
2016,10,5,12,25,0,0.50,9.10,161.00,138.33,-22.67
2016,10,5,12,55,0,0.47,10.00,159.00,136.33,-22.67
2016,10,5,13,25,0,0.49,10.00,163.00,140.33,-22.67
2016,10,5,13,55,0,0.45,10.00,165.00,142.33,-22.67
2016,10,5,14,25,0,0.48,9.50,164.00,141.33,-22.67
